time,demand
21-03-2020 10,1584.00
21-03-2020 11,1808.00
21-03-2020 12,2098.00
21-03-2020 13,2358.00
21-03-2020 14,2490.00
21-03-2020 15,2540.00
21-03-2020 16,2617.00
21-03-2020 17,2625.00
21-03-2020 18,2677.00
21-03-2020 19,2940.00
21-03-2020 20,2762.00
21-03-2020 21,2616.00
21-03-2020 22,2492.00
21-03-2020 23,2355.00
21-03-2020 00,2174.00
22-03-2020 01,1967.00
22-03-2020 02,1761.00
22-03-2020 03,1599.00
22-03-2020 04,1501.00
22-03-2020 05,1542.00
22-03-2020 06,1491.00
22-03-2020 07,1333.00
22-03-2020 08,1230.00
22-03-2020 09,1271.00
22-03-2020 10,1410.00
22-03-2020 11,1623.00
22-03-2020 12,1874.00
22-03-2020 13,2129.00
22-03-2020 14,2250.00
22-03-2020 15,2259.00
22-03-2020 16,2354.00
22-03-2020 17,2443.00
22-03-2020 18,2553.00
22-03-2020 19,2830.00
22-03-2020 20,2655.00
22-03-2020 21,2510.00
22-03-2020 22,2425.00
22-03-2020 23,2330.00
22-03-2020 00,2178.00
23-03-2020 01,1990.00
23-03-2020 02,1796.00
23-03-2020 03,1632.00
23-03-2020 04,1540.00
23-03-2020 05,1574.00
23-03-2020 06,1492.00
23-03-2020 07,1323.00
23-03-2020 08,1210.00
23-03-2020 09,1268.00
23-03-2020 10,1342.00
23-03-2020 11,1509.00
23-03-2020 12,1661.00
23-03-2020 13,1827.00
23-03-2020 14,1875.00
23-03-2020 15,1896.00
23-03-2020 16,2068.00
23-03-2020 17,2170.00
23-03-2020 18,2324.00
23-03-2020 19,2645.00
23-03-2020 20,2505.00
23-03-2020 21,2365.00
23-03-2020 22,2271.00
23-03-2020 23,2157.00
23-03-2020 00,2021.00
24-03-2020 01,1855.00
24-03-2020 02,1679.00
24-03-2020 03,1530.00
24-03-2020 04,1431.00
24-03-2020 05,1476.00
24-03-2020 06,1409.00
24-03-2020 07,1272.00
24-03-2020 08,1180.00
24-03-2020 09,1237.00
24-03-2020 10,1313.00
24-03-2020 11,1435.00
24-03-2020 12,1568.00
24-03-2020 13,1710.00
24-03-2020 14,1707.00
24-03-2020 15,1743.00
24-03-2020 16,1860.00
24-03-2020 17,1972.00
24-03-2020 18,2136.00
24-03-2020 19,2480.00
24-03-2020 20,2343.00
24-03-2020 21,2240.00
24-03-2020 22,2172.00
24-03-2020 23,2078.00
24-03-2020 00,1965.00
25-03-2020 01,1812.00
25-03-2020 02,1619.00
25-03-2020 03,1489.00
25-03-2020 04,1404.00
25-03-2020 05,1440.00
25-03-2020 06,1370.00
25-03-2020 07,1251.00
25-03-2020 08,1180.00
25-03-2020 09,1235.00
25-03-2020 10,1326.00
25-03-2020 11,1467.00
25-03-2020 12,1591.00
25-03-2020 13,1737.00
25-03-2020 14,1760.00
25-03-2020 15,1785.00
25-03-2020 16,1869.00
25-03-2020 17,1970.00
25-03-2020 18,2146.00
25-03-2020 19,2510.00
25-03-2020 20,2407.00
25-03-2020 21,2311.00
25-03-2020 22,2217.00
25-03-2020 23,2090.00
25-03-2020 00,1955.00
26-03-2020 01,1790.64
26-03-2020 02,1623.50
26-03-2020 03,1499.06
26-03-2020 04,1416.82
26-03-2020 05,1464.58
26-03-2020 06,1371.69
26-03-2020 07,1249.29
26-03-2020 08,1190.00
26-03-2020 09,1265.91
26-03-2020 10,1378.07
26-03-2020 11,1467.47
26-03-2020 12,1607.66
26-03-2020 13,1710.30
26-03-2020 14,1890.00
26-03-2020 15,1789.99
26-03-2020 16,1855.36
26-03-2020 17,1973.64
26-03-2020 18,2179.00
26-03-2020 19,2430.00
26-03-2020 20,2302.54
26-03-2020 21,2178.87
26-03-2020 22,2093.65
26-03-2020 23,1994.85
26-03-2020 00,1873.00
27-03-2020 01,0.00
27-03-2020 02,1729.67
27-03-2020 03,1566.87
27-03-2020 04,1436.16
27-03-2020 05,1389.44
27-03-2020 06,1444.02
27-03-2020 07,1366.08
27-03-2020 08,1245.00
27-03-2020 09,1273.57
27-03-2020 10,1298.12
27-03-2020 11,1397.25
27-03-2020 12,1560.07
27-03-2020 13,1722.52
27-03-2020 14,1840.00
27-03-2020 15,1829.24
27-03-2020 16,1813.04
27-03-2020 17,1835.40
27-03-2020 18,1853.96
27-03-2020 19,1957.83
27-03-2020 20,2295.00
27-03-2020 21,2166.78
27-03-2020 22,2081.42
27-03-2020 23,1975.64
27-03-2020 00,1866.88
28-03-2020 01,1727.00
28-03-2020 02,1590.00
28-03-2020 03,1458.00
28-03-2020 04,1375.00
28-03-2020 05,1326.00
28-03-2020 06,1399.00
28-03-2020 07,1324.00
28-03-2020 08,1290.00
28-03-2020 09,1263.00
28-03-2020 10,1353.00
28-03-2020 11,1486.00
28-03-2020 12,1680.00
28-03-2020 13,1815.00
28-03-2020 14,1952.00
28-03-2020 15,2050.00
28-03-2020 16,2032.00
28-03-2020 17,2037.00
28-03-2020 18,2073.00
28-03-2020 19,2180.00
28-03-2020 20,2470.00
28-03-2020 21,2340.00
28-03-2020 22,2228.00
28-03-2020 23,2116.00
28-03-2020 00,1993.00
29-03-2020 01,1840.00
29-03-2020 02,1679.00
29-03-2020 03,1529.00
29-03-2020 04,1430.00
29-03-2020 05,1389.00
29-03-2020 06,1471.00
29-03-2020 07,1382.00
29-03-2020 08,1290.00
29-03-2020 09,1331.00
29-03-2020 10,1421.00
29-03-2020 11,1538.00
29-03-2020 12,1681.00
29-03-2020 13,1826.00
29-03-2020 14,1960.00
29-03-2020 15,1951.00
29-03-2020 16,1961.00
29-03-2020 17,2018.00
29-03-2020 18,2086.00
29-03-2020 19,2226.00
29-03-2020 20,2510.00
29-03-2020 21,2369.00
29-03-2020 22,2264.00
29-03-2020 23,2163.00
29-03-2020 00,2030.00
30-03-2020 01,1869.00
30-03-2020 02,1696.00
30-03-2020 03,1545.00
30-03-2020 04,1435.00
30-03-2020 05,1411.00
30-03-2020 06,1486.00
30-03-2020 07,1379.00
30-03-2020 08,1290.00
30-03-2020 09,1329.00
30-03-2020 10,1404.00
30-03-2020 11,1515.00
30-03-2020 12,1638.00
30-03-2020 13,1758.00
30-03-2020 14,1841.00
30-03-2020 15,1849.00
30-03-2020 16,1910.00
30-03-2020 17,1974.00
30-03-2020 18,2009.00
30-03-2020 19,2113.00
30-03-2020 20,2400.00
30-03-2020 21,2269.00
30-03-2020 22,2174.00
30-03-2020 23,2055.00
30-03-2020 00,1932.00
31-03-2020 01,1803.00
31-03-2020 02,1640.00
31-03-2020 03,1497.00
31-03-2020 04,1416.00
31-03-2020 05,1385.00
31-03-2020 06,1449.00
31-03-2020 07,1355.00
31-03-2020 08,1270.00
31-03-2020 09,1362.00
31-03-2020 10,1502.00
31-03-2020 11,1624.00
31-03-2020 12,1771.00
31-03-2020 13,1859.00
31-03-2020 14,1950.00
31-03-2020 15,1934.00
31-03-2020 16,1947.00
31-03-2020 17,1966.00
31-03-2020 18,1963.00
31-03-2020 19,2053.00
31-03-2020 20,2350.00
31-03-2020 21,2213.00
31-03-2020 22,2136.00
31-03-2020 23,2027.00
31-03-2020 00,1924.00
01-04-2020 01,1789.00
01-04-2020 02,1652.00
01-04-2020 03,1524.00
01-04-2020 04,1435.00
01-04-2020 05,1404.00
01-04-2020 06,1484.00
01-04-2020 07,1385.00
01-04-2020 08,1300.00
01-04-2020 09,1419.00
01-04-2020 10,1560.00
01-04-2020 11,1753.00
01-04-2020 12,1859.00
01-04-2020 13,2047.00
01-04-2020 14,2204.00
01-04-2020 15,2230.00
01-04-2020 16,2229.00
01-04-2020 17,2255.00
01-04-2020 18,2267.00
01-04-2020 19,2320.00
01-04-2020 20,2515.00
01-04-2020 21,2372.00
01-04-2020 22,2274.00
01-04-2020 23,2150.00
01-04-2020 00,2033.00
02-04-2020 01,1874.90
02-04-2020 02,1728.14
02-04-2020 03,1584.12
02-04-2020 04,1474.54
02-04-2020 05,1435.10
02-04-2020 06,1519.23
02-04-2020 07,1408.08
02-04-2020 08,1320.00
02-04-2020 09,1373.89
02-04-2020 10,1456.45
02-04-2020 11,1591.68
02-04-2020 12,1710.79
02-04-2020 13,1931.96
02-04-2020 14,1959.63
02-04-2020 15,1951.90
02-04-2020 16,1937.34
02-04-2020 17,1977.22
02-04-2020 18,2025.69
02-04-2020 19,2162.63
02-04-2020 20,2470.00
02-04-2020 21,2334.90
02-04-2020 22,2229.86
02-04-2020 23,2112.17
02-04-2020 00,2004.01
03-04-2020 01,1858.34
03-04-2020 02,1704.28
03-04-2020 03,1557.27
03-04-2020 04,1457.50
03-04-2020 05,1400.19
03-04-2020 06,1470.39
03-04-2020 07,1339.50
03-04-2020 08,1245.64
03-04-2020 09,1195.00
03-04-2020 10,1261.42
03-04-2020 11,1363.80
03-04-2020 12,1522.49
03-04-2020 13,1676.14
03-04-2020 14,1800.00
03-04-2020 15,1785.88
03-04-2020 16,1781.10
03-04-2020 17,1830.91
03-04-2020 18,1864.34
03-04-2020 19,1939.79
03-04-2020 20,2330.00
03-04-2020 21,2203.71
03-04-2020 22,2113.92
03-04-2020 23,2008.17
03-04-2020 00,1902.43
04-04-2020 01,1756.00
04-04-2020 02,1611.00
04-04-2020 03,1500.00
04-04-2020 04,1410.00
04-04-2020 05,1368.00
04-04-2020 06,1432.00
04-04-2020 07,1320.00
04-04-2020 08,1250.00
04-04-2020 09,1285.00
04-04-2020 10,1341.00
04-04-2020 11,1443.00
04-04-2020 12,1568.00
04-04-2020 13,1677.00
04-04-2020 14,1770.00
04-04-2020 15,1770.00
04-04-2020 16,1772.00
04-04-2020 17,1828.00
04-04-2020 18,1886.00
04-04-2020 19,1957.00
04-04-2020 20,2290.00
04-04-2020 21,2152.00
04-04-2020 22,2077.00
04-04-2020 23,1965.00
04-04-2020 00,1862.00
05-04-2020 01,1750.00
05-04-2020 02,1615.00
05-04-2020 03,1508.00
05-04-2020 04,1412.00
05-04-2020 05,1371.00
05-04-2020 06,1436.00
05-04-2020 07,1342.00
05-04-2020 08,1280.00
05-04-2020 09,1353.00
05-04-2020 10,1463.00
05-04-2020 11,1569.00
05-04-2020 12,1636.00
05-04-2020 13,1719.00
05-04-2020 14,1893.00
05-04-2020 15,1980.00
05-04-2020 16,1925.00
05-04-2020 17,1916.00
05-04-2020 18,1894.00
05-04-2020 19,1952.00
05-04-2020 20,2250.00
05-04-2020 21,2112.00
05-04-2020 22,2032.00
05-04-2020 23,1934.00
05-04-2020 00,1840.00
06-04-2020 01,1730.00
06-04-2020 02,1607.00
06-04-2020 03,1497.00
06-04-2020 04,1426.00
06-04-2020 05,1415.00
06-04-2020 06,1469.00
06-04-2020 07,1347.00
06-04-2020 08,1280.00
06-04-2020 09,1328.00
06-04-2020 10,1394.00
06-04-2020 11,1487.00
06-04-2020 12,1584.00
06-04-2020 13,1669.00
06-04-2020 14,1787.00
06-04-2020 15,1840.00
06-04-2020 16,1828.00
06-04-2020 17,1847.00
06-04-2020 18,1889.00
06-04-2020 19,2009.00
06-04-2020 20,2300.00
06-04-2020 21,2178.00
06-04-2020 22,2087.00
06-04-2020 23,1998.00
06-04-2020 00,1895.00
07-04-2020 01,1762.00
07-04-2020 02,1627.00
07-04-2020 03,1521.00
07-04-2020 04,1431.00
07-04-2020 05,1403.00
07-04-2020 06,1463.00
07-04-2020 07,1358.00
07-04-2020 08,1280.00
07-04-2020 09,1313.00
07-04-2020 10,1398.00
07-04-2020 11,1501.00
07-04-2020 12,1586.00
07-04-2020 13,1679.00
07-04-2020 14,1754.00
07-04-2020 15,1773.00
07-04-2020 16,1780.00
07-04-2020 17,1838.00
07-04-2020 18,1918.00
07-04-2020 19,2034.00
07-04-2020 20,2330.00
07-04-2020 21,2233.00
07-04-2020 22,2125.00
07-04-2020 23,2023.00
07-04-2020 00,1925.00
08-04-2020 01,1799.00
08-04-2020 02,1663.00
08-04-2020 03,1527.00
08-04-2020 04,1451.00
08-04-2020 05,1440.00
08-04-2020 06,1481.00
08-04-2020 07,1357.00
08-04-2020 08,1290.00
08-04-2020 09,1356.00
08-04-2020 10,1425.00
08-04-2020 11,1548.00
08-04-2020 12,1651.00
08-04-2020 13,1765.00
08-04-2020 14,1864.00
08-04-2020 15,1893.00
08-04-2020 16,1960.00
08-04-2020 17,2013.00
08-04-2020 18,2067.00
08-04-2020 19,2168.00
08-04-2020 20,2450.00
08-04-2020 21,2316.00
08-04-2020 22,2213.00
08-04-2020 23,2098.00
08-04-2020 00,1988.00
09-04-2020 01,1833.38
09-04-2020 02,1693.98
09-04-2020 03,1572.90
09-04-2020 04,1478.98
09-04-2020 05,1461.57
09-04-2020 06,1500.54
09-04-2020 07,1374.52
09-04-2020 08,1320.00
09-04-2020 09,1356.01
09-04-2020 10,1429.27
09-04-2020 11,1551.15
09-04-2020 12,1678.39
09-04-2020 13,1816.18
09-04-2020 14,1950.92
09-04-2020 15,2008.22
09-04-2020 16,2015.00
09-04-2020 17,2078.26
09-04-2020 18,2133.94
09-04-2020 19,2216.98
09-04-2020 20,2470.00
09-04-2020 21,2334.34
09-04-2020 22,2210.84
09-04-2020 23,2096.83
09-04-2020 00,1982.42
10-04-2020 01,1828.00
10-04-2020 02,1677.00
10-04-2020 03,1560.00
10-04-2020 04,1466.00
10-04-2020 05,1433.00
10-04-2020 06,1484.00
10-04-2020 07,1360.00
10-04-2020 08,1280.00
10-04-2020 09,1325.00
10-04-2020 10,1384.00
10-04-2020 11,1553.00
10-04-2020 12,1821.00
10-04-2020 13,2088.00
10-04-2020 14,2290.00
10-04-2020 15,2315.00
10-04-2020 16,2310.00
10-04-2020 17,2359.00
10-04-2020 18,2321.00
10-04-2020 19,2315.00
10-04-2020 20,2540.00
10-04-2020 21,2404.00
10-04-2020 22,2285.00
10-04-2020 23,2142.00
10-04-2020 00,2030.00
11-04-2020 01,1881.00
11-04-2020 02,1731.00
11-04-2020 03,1583.00
11-04-2020 04,1473.00
11-04-2020 05,1441.00
11-04-2020 06,1487.00
11-04-2020 07,1348.00
11-04-2020 08,1280.00
11-04-2020 09,1335.00
11-04-2020 10,1417.00
11-04-2020 11,1587.00
11-04-2020 12,1785.00
11-04-2020 13,1980.00
11-04-2020 14,2117.00
11-04-2020 15,2200.00
11-04-2020 16,2185.00
11-04-2020 17,2254.00
11-04-2020 18,2251.00
11-04-2020 19,2302.00
11-04-2020 20,2560.00
11-04-2020 21,2431.00
11-04-2020 22,2318.00
11-04-2020 23,2182.00
11-04-2020 00,2068.00
12-04-2020 01,1904.00
12-04-2020 02,1735.00
12-04-2020 03,1597.00
12-04-2020 04,1481.00
12-04-2020 05,1447.00
12-04-2020 06,1505.00
12-04-2020 07,1320.00
12-04-2020 08,1354.00
12-04-2020 09,1386.00
12-04-2020 10,1476.00
12-04-2020 11,1615.00
12-04-2020 12,1756.00
12-04-2020 13,1860.00
12-04-2020 14,1920.00
12-04-2020 15,1915.00
12-04-2020 16,1905.00
12-04-2020 17,1947.00
12-04-2020 18,2006.00
12-04-2020 19,2149.00
12-04-2020 20,2530.00
12-04-2020 21,2400.00
12-04-2020 22,2319.00
12-04-2020 23,2192.00
12-04-2020 00,2059.00
13-04-2020 01,1906.00
13-04-2020 02,1754.00
13-04-2020 03,1609.00
13-04-2020 04,1497.00
13-04-2020 05,1485.00
13-04-2020 06,1528.00
13-04-2020 07,1399.00
13-04-2020 08,1335.00
13-04-2020 09,1366.00
13-04-2020 10,1437.00
13-04-2020 11,1557.00
13-04-2020 12,1670.00
13-04-2020 13,1768.00
13-04-2020 14,1834.00
13-04-2020 15,1860.00
13-04-2020 16,1852.00
13-04-2020 17,1896.00
13-04-2020 18,1958.00
13-04-2020 19,2095.00
13-04-2020 20,2450.00
13-04-2020 21,2342.00
13-04-2020 22,2224.00
13-04-2020 23,2108.00
13-04-2020 00,1986.00
14-04-2020 01,1853.00
14-04-2020 02,1691.00
14-04-2020 03,1578.00
14-04-2020 04,1473.00
14-04-2020 05,1466.00
14-04-2020 06,1504.00
14-04-2020 07,1385.00
14-04-2020 08,1375.00
14-04-2020 09,1335.00
14-04-2020 10,1431.00
14-04-2020 11,1538.00
14-04-2020 12,1683.00
14-04-2020 13,1788.00
14-04-2020 14,1880.00
14-04-2020 15,1876.00
14-04-2020 16,1869.00
14-04-2020 17,1915.00
14-04-2020 18,1928.00
14-04-2020 19,1992.00
14-04-2020 20,2260.00
14-04-2020 21,2231.00
14-04-2020 22,2118.00
14-04-2020 23,2018.00
14-04-2020 00,1924.00
15-04-2020 01,1794.00
15-04-2020 02,1647.00
15-04-2020 03,1537.00
15-04-2020 04,1456.00
15-04-2020 05,1428.00
15-04-2020 06,1462.00
15-04-2020 07,1310.00
15-04-2020 08,1331.00
15-04-2020 09,1376.00
15-04-2020 10,1460.00
15-04-2020 11,1567.00
15-04-2020 12,1666.00
15-04-2020 13,1748.00
15-04-2020 14,1830.00
15-04-2020 15,1843.00
15-04-2020 16,1880.00
15-04-2020 17,1897.00
15-04-2020 18,1901.00
15-04-2020 19,1989.00
15-04-2020 20,2270.00
15-04-2020 21,2179.00
15-04-2020 22,2070.00
15-04-2020 23,1978.00
15-04-2020 00,1886.00
16-04-2020 01,1766.00
16-04-2020 02,1628.00
16-04-2020 03,1507.00
16-04-2020 04,1440.00
16-04-2020 05,1436.00
16-04-2020 06,1460.00
16-04-2020 07,1290.00
16-04-2020 08,1325.00
16-04-2020 09,1353.00
16-04-2020 10,1447.00
16-04-2020 11,1548.00
16-04-2020 12,1626.00
16-04-2020 13,1740.00
16-04-2020 14,1799.00
16-04-2020 15,1804.00
16-04-2020 16,1820.00
16-04-2020 17,1840.00
16-04-2020 18,1873.00
16-04-2020 19,1996.00
16-04-2020 20,2250.00
16-04-2020 21,2139.00
16-04-2020 22,2051.00
16-04-2020 23,1968.00
16-04-2020 00,1847.00
17-04-2020 01,1739.00
17-04-2020 02,1602.00
17-04-2020 03,1481.00
17-04-2020 04,1402.00
17-04-2020 05,1390.00
17-04-2020 06,1403.00
17-04-2020 07,1270.00
17-04-2020 08,1202.00
17-04-2020 09,1140.00
17-04-2020 10,1227.00
17-04-2020 11,1411.00
17-04-2020 12,1544.00
17-04-2020 13,1673.00
17-04-2020 14,1785.00
17-04-2020 15,1808.00
17-04-2020 16,1850.00
17-04-2020 17,1972.00
17-04-2020 18,1976.00
17-04-2020 19,1926.00
17-04-2020 20,2190.00
17-04-2020 21,2107.00
17-04-2020 22,2024.00
17-04-2020 23,1898.00
17-04-2020 00,1799.00
18-04-2020 01,1689.00
18-04-2020 02,1570.00
18-04-2020 03,1445.00
18-04-2020 04,1377.00
18-04-2020 05,1375.00
18-04-2020 06,1362.00
18-04-2020 07,1212.00
18-04-2020 08,1156.00
18-04-2020 09,1120.00
18-04-2020 10,1168.00
18-04-2020 11,1258.00
18-04-2020 12,1368.00
18-04-2020 13,1482.00
18-04-2020 14,1572.00
18-04-2020 15,1597.00
18-04-2020 16,1650.00
18-04-2020 17,1704.00
18-04-2020 18,1734.00
18-04-2020 19,1793.00
18-04-2020 20,2140.00
18-04-2020 21,2085.00
18-04-2020 22,1986.00
18-04-2020 23,1889.00
18-04-2020 00,1789.00
19-04-2020 01,1678.00
19-04-2020 02,1565.00
19-04-2020 03,1450.00
19-04-2020 04,1369.00
19-04-2020 05,1378.00
19-04-2020 06,1386.00
19-04-2020 07,1250.00
19-04-2020 08,1295.00
19-04-2020 09,1377.00
19-04-2020 10,1483.00
19-04-2020 11,1590.00
19-04-2020 12,1687.00
19-04-2020 13,1796.00
19-04-2020 14,1855.00
19-04-2020 15,1865.00
19-04-2020 16,1870.00
19-04-2020 17,1823.00
19-04-2020 18,1857.00
19-04-2020 19,1913.00
19-04-2020 20,2180.00
19-04-2020 21,2102.00
19-04-2020 22,2036.00
19-04-2020 23,1930.00
19-04-2020 00,1839.00
20-04-2020 01,1747.00
20-04-2020 02,1627.00
20-04-2020 03,1527.00
20-04-2020 04,1459.00
20-04-2020 05,1462.00
20-04-2020 06,1453.00
20-04-2020 07,1310.00
20-04-2020 08,1335.00
20-04-2020 09,1395.00
20-04-2020 10,1489.00
20-04-2020 11,1575.00
20-04-2020 12,1634.00
20-04-2020 13,1692.00
20-04-2020 14,1781.00
20-04-2020 15,1828.00
20-04-2020 16,1840.00
20-04-2020 17,1866.00
20-04-2020 18,1894.00
20-04-2020 19,1937.00
20-04-2020 20,2200.00
20-04-2020 21,2126.00
20-04-2020 22,2040.00
20-04-2020 23,1953.00
20-04-2020 00,1869.00
21-04-2020 01,1768.00
21-04-2020 02,1644.00
21-04-2020 03,1540.00
21-04-2020 04,1467.00
21-04-2020 05,1453.00
21-04-2020 06,1451.00
21-04-2020 07,1320.00
21-04-2020 08,1362.00
21-04-2020 09,1411.00
21-04-2020 10,1521.00
21-04-2020 11,1617.00
21-04-2020 12,1698.00
21-04-2020 13,1778.00
21-04-2020 14,1800.00
21-04-2020 15,1890.00
21-04-2020 16,1888.00
21-04-2020 17,1922.00
21-04-2020 18,1935.00
21-04-2020 19,1959.00
21-04-2020 20,2210.00
21-04-2020 21,2156.00
21-04-2020 22,2076.00
21-04-2020 23,1999.00
21-04-2020 00,1896.00
22-04-2020 01,1790.49
22-04-2020 02,1680.09
22-04-2020 03,1564.18
22-04-2020 04,1501.20
22-04-2020 05,1496.19
22-04-2020 06,1479.69
22-04-2020 07,1360.00
22-04-2020 08,1402.03
22-04-2020 09,1456.49
22-04-2020 10,1548.67
22-04-2020 11,1639.42
22-04-2020 12,1715.46
22-04-2020 13,1787.92
22-04-2020 14,1828.41
22-04-2020 15,1866.59
22-04-2020 16,1890.00
22-04-2020 17,1917.69
22-04-2020 18,1942.94
22-04-2020 19,1994.16
22-04-2020 20,2210.00
22-04-2020 21,2157.19
22-04-2020 22,2081.00
22-04-2020 23,2005.89
22-04-2020 00,1924.39
23-04-2020 01,1822.14
23-04-2020 02,1711.24
23-04-2020 03,1592.71
23-04-2020 04,1518.12
23-04-2020 05,1506.96
23-04-2020 06,1493.46
23-04-2020 07,1360.00
23-04-2020 08,1420.75
23-04-2020 09,1516.53
23-04-2020 10,1602.02
23-04-2020 11,1694.80
23-04-2020 12,1780.20
23-04-2020 13,1827.52
23-04-2020 14,1851.57
23-04-2020 15,1860.00
23-04-2020 16,1847.02
23-04-2020 17,1859.29
23-04-2020 18,1885.13
23-04-2020 19,1974.93
23-04-2020 20,2230.00
23-04-2020 21,2180.56
23-04-2020 22,2102.76
23-04-2020 23,2018.36
23-04-2020 00,1927.86
24-04-2020 01,1853.28
24-04-2020 02,1760.83
24-04-2020 03,1685.22
24-04-2020 04,1709.55
24-04-2020 05,1696.75
24-04-2020 06,1389.61
24-04-2020 07,1179.87
24-04-2020 08,1080.00
24-04-2020 09,1150.67
24-04-2020 10,1214.46
24-04-2020 11,1270.73
24-04-2020 12,1348.22
24-04-2020 13,1434.57
24-04-2020 14,1641.24
24-04-2020 15,1651.18
24-04-2020 16,1720.00
24-04-2020 17,1873.51
24-04-2020 18,1997.14
24-04-2020 19,2020.00
24-04-2020 20,2170.00
24-04-2020 21,2065.96
24-04-2020 22,1965.39
24-04-2020 23,1904.98
24-04-2020 00,1856.92
25-04-2020 01,1804.65
25-04-2020 02,1756.87
25-04-2020 03,1703.66
25-04-2020 04,1729.15
25-04-2020 05,1721.31
25-04-2020 06,1449.48
25-04-2020 07,1319.05
25-04-2020 08,1270.00
25-04-2020 09,1428.16
25-04-2020 10,1499.59
25-04-2020 11,1544.72
25-04-2020 12,1669.03
25-04-2020 13,1782.06
25-04-2020 14,1904.23
25-04-2020 15,1960.00
25-04-2020 16,1940.80
25-04-2020 17,2013.99
25-04-2020 18,2110.96
25-04-2020 19,2196.34
25-04-2020 20,2450.00
25-04-2020 21,2331.96
25-04-2020 22,2171.93
25-04-2020 23,2084.59
25-04-2020 00,2034.71
26-04-2020 01,1963.75
26-04-2020 02,1887.00
26-04-2020 03,1824.30
26-04-2020 04,1860.60
26-04-2020 05,1862.52
26-04-2020 06,1516.82
26-04-2020 07,1364.15
26-04-2020 08,1320.00
26-04-2020 09,1384.93
26-04-2020 10,1446.90
26-04-2020 11,1522.38
26-04-2020 12,1614.32
26-04-2020 13,1726.88
26-04-2020 14,1830.23
26-04-2020 15,1853.38
26-04-2020 16,1920.00
26-04-2020 17,1980.76
26-04-2020 18,2077.73
26-04-2020 19,2174.47
26-04-2020 20,2450.00
26-04-2020 21,2362.44
26-04-2020 22,2199.83
26-04-2020 23,2078.05
26-04-2020 00,2039.18
27-04-2020 01,1993.64
27-04-2020 02,1920.36
27-04-2020 03,1854.22
27-04-2020 04,1881.15
27-04-2020 05,1854.81
27-04-2020 06,1522.13
27-04-2020 07,1354.76
27-04-2020 08,1290.00
27-04-2020 09,1328.34
27-04-2020 10,1394.17
27-04-2020 11,1478.94
27-04-2020 12,1563.63
27-04-2020 13,1669.71
27-04-2020 14,1804.53
27-04-2020 15,1894.52
27-04-2020 16,1960.00
27-04-2020 17,2022.93
27-04-2020 18,2142.06
27-04-2020 19,2237.09
27-04-2020 20,2315.62
27-04-2020 21,2460.00
27-04-2020 22,2178.86
27-04-2020 23,2089.25
27-04-2020 00,2051.98
28-04-2020 01,2000.50
28-04-2020 02,1931.63
28-04-2020 03,1862.43
28-04-2020 04,1881.77
28-04-2020 05,1855.67
28-04-2020 06,1527.03
28-04-2020 07,1351.05
28-04-2020 08,1285.00
28-04-2020 09,1312.91
28-04-2020 10,1362.14
28-04-2020 11,1427.33
28-04-2020 12,1522.62
28-04-2020 13,1608.17
28-04-2020 14,1665.95
28-04-2020 15,1708.94
28-04-2020 16,1790.00
28-04-2020 17,1881.38
28-04-2020 18,1989.39
28-04-2020 19,2097.90
28-04-2020 20,2232.67
28-04-2020 21,2370.00
28-04-2020 22,2128.33
28-04-2020 23,2051.20
28-04-2020 00,2034.53
29-04-2020 01,1986.12
29-04-2020 02,1922.40
29-04-2020 03,1861.38
29-04-2020 04,1870.79
29-04-2020 05,1848.40
29-04-2020 06,1527.21
29-04-2020 07,1310.00
29-04-2020 08,1335.32
29-04-2020 09,1355.01
29-04-2020 10,1402.83
29-04-2020 11,1484.89
29-04-2020 12,1555.78
29-04-2020 13,1637.81
29-04-2020 14,1657.83
29-04-2020 15,1693.99
29-04-2020 16,1780.00
29-04-2020 17,1864.93
29-04-2020 18,1994.16
29-04-2020 19,2129.24
29-04-2020 20,2257.18
29-04-2020 21,2400.00
29-04-2020 22,2148.06
29-04-2020 23,2067.37
29-04-2020 00,2034.71
30-04-2020 01,2000.47
30-04-2020 02,1932.33
30-04-2020 03,1876.27
30-04-2020 04,1886.41
30-04-2020 05,1828.12
30-04-2020 06,1525.17
30-04-2020 07,1377.88
